"Кандидат","Графік","% ЗА","Голосів ЗА","tvo","candidate_url","percent_counted"
"Пирожик Олександр Веніамінович, політична партія Всеукраїнське об’єднання ""Свобода""",NA,"5,44","4 302","23","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21603.html","100,00"
"Сковорода Юрій Ігорович, Політична партія ""Європейська Солідарність""",NA,"5,41","4 281","23","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18759.html","100,00"
"Бойко Тарас Григорович, Політична партія ""Рідне місто""",NA,"3,00","2 376","23","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15226.html","100,00"
"Махортов Дмитро Юрійович, самовисування",NA,"2,84","2 245","23","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17678.html","100,00"
"Оласюк Іван Вікторович, Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""",NA,"2,58","2 043","23","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19547.html","100,00"
"Роганов Ігор Юрійович, ПОЛІТИЧНА ПАРТІЯ ""РАЗОМ СИЛА""",NA,"0,53","420","23","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21311.html","100,00"
"Кисилевський Дмитро Давидович, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",NA,"59,36","41 614","24","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21062.html","100,00"
"Семенко Олег Борисович, Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""",NA,"12,36","8 667","24","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19406.html","100,00"
"Береза Юрій Миколайович, самовисування",NA,"7,54","5 291","24","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18703.html","100,00"
"Найдьонов Віктор Іванович, Політична партія ""Європейська Солідарність""",NA,"4,52","3 169","24","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18765.html","100,00"
"Віленський Олександр Станіславович, Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""",NA,"3,89","2 729","24","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21475.html","100,00"
"Шевченко Сергій Анатолійович, самовисування",NA,"2,38","1 670","24","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17723.html","100,00"
"Чебанов Олександр Владиславович, самовисування",NA,"2,06","1 451","24","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17653.html","100,00"
"Говоруха Олег Володимирович, самовисування",NA,"1,99","1 401","24","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19420.html","100,00"
"Барановська Ольга Олександрівна, самовисування",NA,"1,84","1 294","24","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17464.html","100,00"
"Бутиріна Яна Борисівна, СОЦІАЛІСТИЧНА ПАРТІЯ УКРАЇНИ",NA,"1,30","918","24","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15396.html","100,00"
"Ісхаков Сергій Ільясович, самовисування",NA,"1,07","757","24","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19504.html","100,00"
"Гершун Юлія Валеріївна, самовисування",NA,"0,91","643","24","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21583.html","100,00"
"Петренко Валерій Іванович, самовисування",NA,"0,70","495","24","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19889.html","100,00"
"Бужанський Максим Аркадійович, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",NA,"28,21","18 882","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21074.html","100,00"
"Курячий Максим Павлович, самовисування",NA,"19,75","13 225","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17180.html","100,00"
"Краснов Загід Геннадійович, самовисування",NA,"14,67","9 820","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18443.html","100,00"
"Богдан Андрій Валерійович, самовисування",NA,"8,41","5 633","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18436.html","100,00"
"Лещенко Олексій Васильович, Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""",NA,"6,43","4 304","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19424.html","100,00"
"Сегеда Юлія Анатоліївна, Політична партія ""Європейська Солідарність""",NA,"4,80","3 217","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18772.html","100,00"
"Бейко Віктор Олегович, самовисування",NA,"3,16","2 121","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=20036.html","100,00"
"Вишневецький Руслан Юрійович, самовисування",NA,"2,89","1 935","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17567.html","100,00"
"Решетилов Артем Олександрович, Політична партія ""ОПОЗИЦІЙНИЙ БЛОК""",NA,"2,51","1 685","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21488.html","100,00"
"Лук’яненко Сергій Григорович, самовисування",NA,"1,63","1 091","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=20388.html","100,00"
"Котов Владислав Володимирович, ПОЛІТИЧНА ПАРТІЯ ""СИЛА І ЧЕСТЬ""",NA,"1,57","1 054","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21225.html","100,00"
"Черкаський Сергій Олександрович, політична партія Всеукраїнське об’єднання ""Батьківщина""",NA,"1,14","769","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19334.html","100,00"
"Яценко Михайло Вадимович, самовисування",NA,"0,95","642","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=20599.html","100,00"
"Попека Станіслав Олександрович, самовисування",NA,"0,86","580","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19407.html","100,00"
"Кучін Олег Вікторович, самовисування",NA,"0,53","356","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17950.html","100,00"
"Назаренко Олександр Михайлович, самовисування",NA,"0,50","341","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19872.html","100,00"
"Малько Владислав Анатолійович, самовисування",NA,"0,49","331","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19842.html","100,00"
"Погуляй Станіслав Петрович, самовисування",NA,"0,36","241","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18282.html","100,00"
"Сердюк Роман Олександрович, самовисування",NA,"0,26","180","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15770.html","100,00"
"Копєйкіна Яна Валеріївна, самовисування",NA,"0,21","147","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19427.html","100,00"
"Юрченко Семен Володимирович, самовисування",NA,"0,20","136","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19402.html","100,00"
"Волков Віктор Пилипович, самовисування",NA,"0,18","123","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15324.html","100,00"
"Заєць Віталій Володимирович, самовисування",NA,"0,09","65","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17147.html","100,00"
"Бричка Віталій Олександрович, самовисування",NA,"0,07","53","25","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19436.html","100,00"
"Нестеренко Кирилл Олександрович, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",NA,"37,82","24 603","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21086.html","100,00"
"Гуфман Геннадій Леонідович, Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""",NA,"31,03","20 184","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19437.html","100,00"
"Агапов Дмитро Олександрович, самовисування",NA,"9,47","6 164","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17057.html","100,00"
"Зеленюк Олександр Валерійович, Політична партія ""Європейська Солідарність""",NA,"6,85","4 459","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18785.html","100,00"
"Панащенко Юрій Володимирович, Політична Партія ""ГОЛОС""",NA,"2,90","1 892","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19095.html","100,00"
"Пугач Андрій Миколайович, ПОЛІТИЧНА ПАРТІЯ ""СИЛА І ЧЕСТЬ""",NA,"2,88","1 874","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=21189.html","100,00"
"Резворович Владислав Олегович, політична партія Всеукраїнське об’єднання ""Батьківщина""",NA,"2,08","1 357","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19333.html","100,00"
"Сарвіра Андрій Ігорович, ПОЛІТИЧНА ПАРТІЯ ""ДЕМОКРАТИЧНА СОКИРА""",NA,"1,19","777","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15302.html","100,00"
"Кургузов Юліан Вікторович, самовисування",NA,"0,67","442","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15435.html","100,00"
"В’язовий Вячеслав Вікторович, самовисування",NA,"0,64","419","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18380.html","100,00"
"Водолазький Олександр Миколайович, самовисування",NA,"0,56","366","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15696.html","100,00"
"Харченко Петро Петрович, самовисування",NA,"0,49","321","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17021.html","100,00"
"Єрмолаєв Сергій Олександрович, самовисування",NA,"0,44","287","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17152.html","100,00"
"Климова Олександра Владиславівна, самовисування",NA,"0,33","221","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19446.html","100,00"
"Проскуріна Олена Володимирівна, самовисування",NA,"0,29","193","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17049.html","100,00"
"Макаренко Ігор Володимирович, самовисування",NA,"0,23","152","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15855.html","100,00"
"Явтушенко Євген Олегович, самовисування",NA,"0,21","139","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17050.html","100,00"
"Курасова Альона Сергіївна, самовисування",NA,"0,20","134","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18745.html","100,00"
"Вовк Артур Анатолійович, самовисування",NA,"0,19","130","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18483.html","100,00"
"Хоміч Любов Дмитріївна, самовисування",NA,"0,17","116","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18767.html","100,00"
"Кривда Максим Михайлович, самовисування",NA,"0,13","89","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17144.html","100,00"
"Кісельов Павло Вікторович, самовисування",NA,"0,13","88","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=18401.html","100,00"
"Чередніченко Олег Євгенійович, самовисування",NA,"0,13","87","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=15865.html","100,00"
"Ліберман Шмуель Олександрович, самовисування",NA,"0,12","82","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17747.html","100,00"
"Танцюра Віталій Євгенович, самовисування",NA,"0,12","80","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17224.html","100,00"
"Назарюк Ірина Олександрівна, самовисування",NA,"0,10","66","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17054.html","100,00"
"Кендиш Олександр Віталійович, самовисування",NA,"0,09","65","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17059.html","100,00"
"Чернявський Кирило Михайлович, самовисування",NA,"0,09","60","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=19399.html","100,00"
"Чмих Олександр Олександрович, самовисування",NA,"0,09","59","26","https://www.cvk.gov.ua/pls/vnd2019/wp407pt001f01=919pf7201=17707.html","100,00"
