"District","9.К-сть виборців, які взяли участь у голосуванні","Богомолець","Бойко","Гриненко","Гриценко","Добкін","Клименко","Коновалюк","Кузьмін","Куйбіда","Ляшко","Маломуж","Порошенко","Рабінович","Саранов","Симоненко","Тимошенко","Тігіпко","Тягнибок","Цушко","Шкіряк","Ярош"
13,166,0,0,0,1,0,0,0,0,0,5,0,100,0,0,0,54,5,1,0,0,0
13,64,0,0,0,0,0,0,0,0,0,5,0,26,1,0,1,30,1,0,0,0,0
13,59,0,0,0,1,0,1,0,0,0,3,0,34,2,0,0,14,2,1,0,1,0
13,368,2,0,0,6,0,0,0,0,0,9,0,246,2,0,2,83,7,9,0,0,0
13,103,5,0,0,1,1,0,0,0,0,6,0,53,2,0,1,29,4,1,0,0,0
13,501,3,0,0,5,1,0,0,0,0,25,1,368,2,0,4,84,1,1,0,0,1
13,734,1,0,0,21,0,0,0,0,0,22,1,616,0,1,5,47,9,4,0,0,4
13,51,0,0,1,2,0,0,1,0,0,9,0,36,0,0,0,2,0,0,0,0,0
13,400,4,0,0,5,0,1,0,0,0,23,1,280,3,0,1,69,4,1,0,0,1
13,144,0,0,1,0,0,1,0,0,1,6,1,98,1,1,5,26,1,0,0,0,0
13,234,0,1,0,4,0,0,0,0,0,4,0,140,0,0,0,83,1,1,0,0,0
13,483,2,0,0,7,0,0,1,0,0,19,2,367,1,0,3,62,16,2,0,0,1
13,1019,7,1,8,38,1,0,0,0,1,62,0,694,6,0,4,170,10,9,0,0,1
13,907,7,1,4,33,4,0,2,0,0,62,1,638,6,1,1,118,7,5,0,0,2
13,760,8,1,2,30,1,0,2,0,1,47,1,512,4,0,1,136,5,1,0,0,0
13,362,2,0,0,14,1,0,1,1,1,29,0,227,2,0,1,59,16,6,0,0,1
13,432,0,0,0,7,0,0,0,0,0,19,0,347,7,0,0,44,2,2,0,0,1
13,1025,5,0,0,32,2,0,3,0,0,47,0,717,12,0,2,177,15,1,0,0,2
13,441,2,2,3,7,0,0,0,1,0,24,0,303,2,0,0,88,3,0,0,0,2
13,228,0,0,0,0,4,0,5,0,0,7,0,132,0,0,0,53,20,0,0,0,0
13,203,1,0,1,1,0,0,0,0,0,13,0,156,0,0,0,23,2,2,1,0,0
13,66,0,0,0,3,0,0,0,0,0,0,0,34,0,0,0,20,9,0,0,0,0
13,160,0,0,0,0,0,0,0,0,0,6,0,108,3,0,1,34,7,0,0,0,0
13,490,7,0,1,2,4,0,0,0,0,23,0,343,1,0,4,92,3,5,0,0,2
13,367,2,0,1,2,2,0,0,0,0,41,4,204,1,0,0,94,6,2,0,0,1
13,298,2,1,0,6,1,0,0,0,0,14,0,177,3,0,1,85,3,3,0,0,0
13,110,0,0,2,5,0,0,0,0,0,13,0,50,0,0,0,32,6,0,0,0,2
13,361,4,0,0,12,0,0,0,0,0,29,0,244,3,0,3,56,4,2,0,0,0
13,210,9,1,2,3,1,0,0,1,1,11,0,124,0,0,2,42,8,4,0,0,1
13,47,0,0,0,2,0,0,0,0,0,1,1,25,0,0,0,17,0,0,0,1,0
13,173,3,0,0,2,0,0,0,0,0,15,2,112,2,0,1,30,3,2,1,0,0
13,52,0,0,0,0,0,1,0,0,0,1,0,30,0,0,0,11,6,0,0,0,0
13,103,2,0,1,3,0,0,0,0,0,1,0,75,0,0,1,17,3,0,0,0,0
13,198,3,0,0,12,1,0,0,0,0,10,0,143,3,0,2,11,9,1,0,0,2
13,350,3,1,0,5,0,0,1,1,0,9,4,245,0,0,1,66,7,6,0,0,0
13,31,1,0,0,0,0,0,0,0,0,1,0,15,1,0,0,12,1,0,0,0,0
13,438,5,0,0,4,0,0,0,0,0,22,1,271,2,0,3,113,9,3,0,0,1
13,146,2,0,0,2,0,1,1,0,0,18,0,70,1,0,0,45,3,2,0,0,0
13,310,1,1,0,13,1,0,0,0,1,8,0,163,1,0,3,110,1,2,1,0,1
13,291,1,0,1,9,0,0,1,2,1,17,0,182,0,0,0,66,9,0,0,0,0
13,328,4,0,3,19,1,0,0,0,1,39,0,145,1,0,3,103,3,1,0,0,0
13,253,0,0,0,5,0,0,0,0,0,20,0,155,0,0,0,61,10,1,0,0,0
13,317,0,0,0,9,0,0,0,0,1,15,1,220,1,0,1,59,3,1,0,0,1
13,325,0,1,3,13,0,0,0,0,0,10,0,202,7,0,0,72,10,0,0,0,1
13,554,5,1,5,11,0,0,1,0,0,33,0,323,1,0,2,156,3,4,1,0,1
13,1729,16,0,3,53,5,0,3,0,0,84,1,1244,21,0,10,226,27,14,0,0,5
13,329,5,1,0,11,0,0,0,0,0,15,1,228,5,0,2,51,5,3,0,0,0
13,371,2,0,0,6,1,1,0,0,0,20,0,225,4,0,3,99,6,1,0,0,0
13,709,7,0,1,15,0,0,1,0,0,29,0,479,2,1,0,159,6,0,0,0,0
13,164,3,1,0,0,1,0,0,0,1,3,0,67,0,0,0,79,6,2,1,0,0
13,183,1,0,0,4,3,0,1,0,2,6,1,102,1,0,0,56,2,0,0,0,3
13,63,0,0,0,1,0,0,0,1,0,3,0,45,0,0,0,11,1,1,0,0,0
13,336,3,0,1,4,1,1,0,0,0,12,0,244,4,0,3,58,2,1,0,0,0
13,501,3,2,2,7,0,1,0,0,0,29,0,318,1,0,1,127,3,5,0,0,0
13,284,2,1,1,6,0,0,0,0,0,9,0,204,1,0,1,55,3,1,0,0,0
13,73,0,0,0,5,0,0,1,0,0,1,0,39,0,0,0,27,0,0,0,0,0
13,127,1,0,1,1,0,0,0,0,0,8,0,74,3,1,0,31,3,0,0,1,0
13,304,2,0,1,13,0,0,0,0,0,11,0,177,2,0,2,80,10,1,0,0,0
13,407,4,0,3,19,2,0,0,0,0,30,0,252,7,0,3,68,4,10,1,0,0
13,229,0,0,0,6,1,0,0,0,0,5,0,130,2,0,1,68,12,3,0,0,1
13,72,0,0,0,0,0,0,0,0,0,10,0,44,0,0,0,16,1,0,0,0,0
13,1043,7,0,0,15,0,0,0,0,0,71,1,780,4,1,3,142,6,5,0,0,2
13,50,1,0,0,0,0,0,0,0,0,4,0,28,2,0,0,13,0,2,0,0,0
13,68,0,0,0,0,0,0,0,0,0,2,0,43,0,0,0,21,1,0,0,0,1
13,138,0,0,2,7,0,0,0,0,0,6,0,67,1,0,2,52,1,0,0,0,0
13,397,2,0,1,9,1,0,1,0,0,24,0,273,0,0,2,80,1,2,0,1,0
13,296,0,0,1,8,1,0,0,0,1,21,0,167,5,0,0,85,1,0,0,0,0
13,524,1,0,2,13,2,0,1,1,0,25,0,341,6,0,4,109,9,0,0,0,7
13,296,3,0,0,10,0,0,0,0,0,20,0,183,1,0,1,69,2,3,0,2,0
13,332,2,0,0,4,1,0,1,0,0,21,0,223,1,0,0,74,3,1,0,0,0
13,71,0,0,0,3,0,0,0,0,0,4,0,37,1,0,1,20,4,0,0,0,0
13,12,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0
13,433,0,1,0,9,1,0,1,0,0,27,0,223,0,0,0,153,8,6,0,0,1
13,74,0,0,0,1,0,0,0,0,0,2,0,42,1,0,1,26,1,0,0,0,0
13,126,0,0,1,5,0,0,0,1,0,6,0,76,1,0,1,31,3,1,0,0,0
13,696,5,1,0,10,0,0,1,0,0,51,0,442,1,0,7,162,5,3,0,1,3
13,259,2,0,3,10,0,1,0,0,0,10,0,127,5,0,0,85,13,3,0,0,0
13,430,1,1,2,8,1,1,1,1,0,34,2,262,3,0,0,103,4,3,0,0,0
13,201,3,0,1,5,0,0,0,0,1,12,0,123,0,0,2,50,1,1,0,0,2
13,264,4,0,0,6,0,0,0,0,0,22,0,123,0,0,2,98,2,7,0,0,0
13,430,0,0,1,11,1,0,0,1,0,33,2,243,2,0,0,96,13,20,0,1,2
13,45,0,0,0,2,1,0,0,0,0,1,0,32,0,0,0,9,0,0,0,0,0
13,488,4,0,1,14,1,0,0,0,0,20,0,322,6,0,3,95,8,4,1,0,0
13,197,1,0,1,15,0,0,0,0,0,4,0,133,2,0,2,31,7,1,0,0,0
13,897,1,2,1,30,0,0,2,0,1,32,1,590,9,1,4,205,3,4,0,0,2
13,292,3,0,0,9,2,1,0,0,1,28,0,177,3,0,0,58,3,6,0,0,0
13,679,5,0,7,39,1,0,0,0,0,41,1,363,5,0,6,180,12,7,0,0,1
13,292,1,1,0,10,0,0,0,0,0,26,0,165,3,0,0,73,4,1,0,0,1
13,249,0,0,0,5,0,0,0,0,1,8,1,165,0,0,0,53,11,5,0,0,0
13,312,0,0,0,6,2,0,0,0,0,11,0,196,3,1,0,75,8,8,0,0,0
13,25,0,0,0,2,0,0,0,0,0,1,0,20,0,0,0,2,0,0,0,0,0
13,109,0,0,0,2,0,0,0,1,0,10,0,65,0,0,0,24,4,1,0,0,1
13,136,0,0,0,4,0,0,1,0,0,6,0,89,3,0,0,25,1,1,0,0,0
13,284,8,0,2,4,0,0,0,0,0,18,0,150,2,0,3,79,10,4,0,0,2
13,196,1,1,0,1,0,1,0,0,0,19,1,124,1,0,2,42,1,1,0,0,1
13,175,0,0,1,1,0,0,0,0,0,25,0,75,0,0,0,64,4,3,0,0,1
13,376,3,0,0,15,4,0,0,0,0,16,1,223,0,0,1,96,5,10,0,0,1
13,168,3,0,0,3,4,0,0,0,1,10,1,96,0,0,0,41,3,3,0,0,1
13,188,1,0,0,4,4,0,0,1,0,10,0,113,1,0,2,41,4,3,0,0,2
13,443,0,0,0,13,0,0,0,2,0,24,0,269,4,0,3,115,3,2,0,0,3
13,307,0,0,0,0,0,0,0,0,0,10,1,251,3,0,0,35,1,5,0,0,0
13,165,0,0,0,1,0,0,0,0,0,21,2,107,0,0,0,26,1,4,0,2,0
13,304,2,0,1,15,0,0,1,0,0,25,0,207,4,0,0,41,2,5,0,0,0
13,128,1,0,0,1,0,0,0,0,0,8,0,81,1,0,0,29,5,1,0,0,0
13,176,0,0,0,2,2,0,0,0,0,4,0,130,2,0,2,26,6,2,0,0,0
13,116,0,0,0,1,0,0,0,0,0,8,0,76,0,0,0,25,2,3,0,0,0
13,253,0,0,3,11,0,2,0,0,0,20,0,152,2,0,2,44,11,6,0,0,0
13,302,2,0,0,6,0,0,0,0,0,13,0,232,0,0,1,41,2,1,1,0,0
13,204,5,0,1,5,4,0,0,0,0,10,0,139,2,0,3,26,0,6,0,0,2
13,373,6,0,2,1,1,0,0,0,0,31,0,232,0,0,1,88,5,1,0,0,0
13,179,5,1,3,7,0,1,0,0,0,13,0,105,1,0,1,29,7,5,0,0,0
13,220,1,0,0,5,3,1,1,1,0,15,0,110,0,0,0,75,5,2,0,0,1
13,100,0,1,0,2,4,1,0,0,0,18,0,39,2,0,1,28,2,2,0,0,0
13,78,0,0,0,5,0,0,0,0,1,4,0,31,2,0,1,26,4,3,0,0,0
13,269,0,0,0,6,2,1,0,0,0,23,0,184,0,0,2,37,7,4,0,0,1
13,156,1,0,0,6,0,0,0,0,0,6,0,109,0,0,1,22,8,1,0,0,0
13,140,2,0,0,4,1,1,0,0,0,4,1,97,0,0,0,17,4,6,0,0,0
13,344,3,0,1,27,4,0,0,0,0,28,1,230,2,0,1,33,5,7,1,0,0
13,240,0,1,2,8,1,0,0,0,0,23,0,166,0,0,0,26,3,1,0,0,1
13,377,4,1,1,18,0,0,0,1,1,13,1,226,6,0,0,66,6,28,0,0,0
13,316,2,0,0,6,3,0,0,0,1,44,0,163,1,0,1,75,5,4,0,0,0
13,302,1,0,6,6,2,0,0,1,0,22,0,186,1,0,0,62,1,12,1,0,1
13,224,0,0,1,2,0,0,0,0,0,23,0,136,2,0,2,51,4,2,0,0,0
13,211,0,0,1,6,0,0,0,0,0,11,0,127,1,0,3,58,0,3,0,0,0
13,290,3,1,0,19,4,0,1,0,0,29,1,178,1,0,1,37,10,2,0,0,0
13,299,0,1,0,12,5,0,0,0,0,17,0,196,0,0,0,61,4,2,0,0,0
13,528,5,1,0,9,2,0,1,0,0,31,0,334,6,0,6,111,10,5,0,0,1
13,567,2,0,5,12,2,0,0,0,1,33,1,382,4,0,1,96,18,4,0,1,0
13,136,0,0,1,2,4,0,1,0,0,7,0,72,0,0,3,36,3,6,0,0,0
13,362,1,0,0,10,0,0,0,0,1,17,0,191,0,0,3,122,10,1,0,3,1
13,496,0,0,0,9,1,0,0,0,0,43,0,259,4,0,0,170,2,5,0,1,0
13,234,2,0,2,4,4,0,0,0,0,14,1,103,0,0,0,88,2,13,0,0,0
13,140,1,0,0,4,0,0,1,0,0,12,0,82,0,0,4,27,4,3,0,0,0
13,323,1,5,0,9,0,0,0,0,1,10,0,193,1,0,5,70,23,3,0,0,0
13,191,8,0,0,0,0,0,0,0,0,14,0,83,0,0,6,59,12,8,0,0,0
13,362,3,1,0,1,1,0,2,0,0,27,0,186,1,0,1,129,5,5,0,0,0
13,368,1,0,1,7,0,0,0,0,0,23,1,249,3,0,2,69,6,2,0,0,0
13,980,6,2,0,21,2,1,1,0,0,63,2,674,9,1,11,161,10,10,0,0,2
13,630,6,2,0,23,2,0,0,0,0,40,0,404,8,0,10,115,4,9,0,0,4
13,407,0,0,1,19,3,0,0,0,1,23,2,230,9,1,6,98,10,4,0,0,0
13,275,0,0,2,15,2,0,0,0,1,9,1,151,2,0,8,70,10,2,0,0,0
13,245,5,1,1,1,0,0,0,0,0,14,0,137,1,0,3,63,15,4,0,0,0
13,103,2,0,0,1,0,0,0,0,0,0,0,81,1,1,0,15,0,2,0,0,0
13,621,4,0,1,17,11,0,0,0,0,18,0,433,7,0,1,112,4,9,0,0,2
13,350,3,0,0,11,5,0,0,0,0,26,1,236,0,0,1,56,2,8,0,0,0
13,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0
13,1487,20,0,2,40,14,0,0,0,0,51,1,1088,23,0,5,182,27,7,0,0,13
13,1386,16,0,1,55,5,0,2,1,1,67,0,992,14,0,8,151,38,10,2,0,12
13,1146,12,0,1,41,3,1,0,1,0,52,1,814,21,0,7,149,18,5,0,0,4
13,1276,12,0,7,58,2,0,1,0,0,38,2,971,11,0,7,121,26,2,0,0,9
13,1419,10,0,3,68,3,0,1,2,1,65,1,1020,19,0,9,172,24,7,0,0,11
13,478,7,0,0,19,2,1,0,0,0,38,2,323,1,0,2,62,6,6,0,0,4
13,1075,19,0,0,45,0,0,0,0,0,50,1,738,11,0,10,174,16,4,0,0,2
13,1045,10,1,0,19,2,0,1,0,0,60,0,732,7,0,17,166,17,4,1,0,3
13,748,12,0,1,37,2,0,0,0,0,43,0,521,5,0,7,101,2,4,0,0,5
13,725,4,0,1,21,5,1,0,0,0,40,0,515,6,1,4,101,9,0,0,0,6
13,676,4,0,2,32,0,0,2,0,2,35,1,426,8,0,0,132,14,3,0,0,6
13,429,1,2,0,12,1,0,0,0,0,8,0,314,3,0,4,66,7,5,0,0,0
13,1699,13,1,1,55,2,0,1,1,0,80,0,1225,20,0,10,230,32,8,2,0,11
13,1094,8,1,0,47,5,0,0,0,2,59,0,751,14,0,8,160,13,4,0,0,6
13,112,0,0,0,4,0,0,0,0,0,3,0,73,2,0,2,24,3,1,0,0,0
13,72,1,0,0,2,0,0,0,0,0,4,0,54,0,0,0,6,2,0,0,0,0
13,1581,9,0,2,58,0,0,0,0,0,87,1,1083,16,0,9,261,20,13,0,0,8
13,1407,18,2,6,71,5,0,0,0,0,78,1,978,7,0,8,188,13,9,0,0,6
13,1345,14,1,3,68,1,0,1,0,0,79,1,921,7,0,8,205,10,9,0,0,4
13,1412,17,3,2,55,8,0,2,0,2,72,0,982,11,0,10,205,11,16,0,0,4
13,1372,15,0,3,46,2,1,2,1,0,80,1,904,13,0,6,257,11,15,0,0,3
13,1599,29,0,0,81,4,0,1,0,1,77,1,1094,11,0,12,214,20,22,0,0,13
13,1414,13,0,2,48,7,0,3,0,0,64,0,1018,20,0,6,186,15,11,3,0,8
13,1272,15,1,0,53,3,0,0,0,1,65,0,909,13,1,3,176,10,13,0,0,7
13,1474,12,3,2,46,6,0,0,1,0,92,0,1055,11,0,13,185,27,13,0,0,3
13,1049,19,0,2,29,4,0,0,0,0,45,0,777,4,0,2,135,9,14,0,0,5
13,407,7,0,0,23,3,0,0,0,0,10,1,295,7,1,3,34,16,6,0,0,0
13,49,2,0,0,1,0,0,0,0,0,0,0,38,0,0,0,3,3,1,0,0,1
13,41,0,0,0,2,2,0,0,0,0,3,0,27,0,0,0,6,1,0,0,0,0
14,9,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,1,0,0,0,0,0
14,1121,18,1,6,47,1,0,0,2,0,50,0,810,12,1,5,124,15,11,0,0,7
14,1554,16,0,6,77,3,0,0,1,1,74,1,1093,8,0,7,219,13,17,0,0,8
14,1494,7,0,2,48,4,1,4,0,0,90,0,1072,4,0,8,193,13,18,0,0,11
14,1122,5,0,7,44,5,0,2,0,2,58,1,843,10,0,2,107,14,4,3,0,1
14,1326,5,1,0,43,1,1,3,1,1,71,1,993,12,1,3,144,15,10,0,0,8
14,1166,8,0,3,48,8,0,0,0,0,44,0,866,13,0,6,127,13,10,0,0,5
14,1565,16,0,1,55,6,1,0,1,1,77,1,1200,5,0,0,158,11,7,0,0,9
14,1504,10,1,9,46,5,0,0,0,0,76,1,1108,9,0,8,172,18,11,1,0,12
14,509,7,0,0,12,2,0,0,0,0,31,1,364,3,0,0,69,11,5,0,0,2
14,464,4,0,0,18,3,0,0,0,0,25,0,305,1,0,8,77,11,4,0,0,1
14,96,5,1,3,1,1,0,0,0,0,7,0,55,1,0,1,17,1,2,1,0,0
14,191,2,0,3,0,1,0,1,0,1,12,0,82,1,0,0,79,3,4,0,0,0
14,111,1,0,0,0,0,0,0,0,0,6,0,69,5,0,0,23,7,0,0,0,0
14,253,5,0,0,4,0,0,0,0,0,12,0,171,0,0,0,51,6,1,0,0,0
14,106,0,0,0,0,0,0,0,0,0,7,1,54,2,0,1,35,6,0,0,0,0
14,589,3,0,1,14,0,0,0,0,0,30,0,401,2,0,2,121,6,7,0,0,0
14,191,0,0,1,4,1,0,0,0,0,4,0,144,1,0,4,20,7,5,0,0,0
14,490,2,0,1,11,0,0,0,1,0,23,0,344,5,0,1,90,2,3,0,0,1
14,527,6,1,0,5,2,0,0,0,0,18,1,324,7,0,2,146,5,6,0,0,2
14,439,0,0,1,7,0,0,0,0,0,41,6,301,4,0,0,52,15,11,0,0,0
14,147,1,0,0,1,1,0,0,1,0,10,1,97,2,0,5,27,1,0,0,0,0
14,547,0,0,2,20,0,0,0,0,0,25,0,390,2,0,1,92,3,8,0,0,0
14,779,8,2,5,19,2,0,0,0,0,65,1,527,8,0,7,104,15,6,0,0,2
14,435,1,2,1,8,1,0,1,0,0,21,2,295,1,0,6,82,5,6,0,0,1
14,268,1,0,0,3,0,0,0,0,0,11,0,194,1,0,1,46,8,2,0,0,1
14,167,2,1,0,7,0,1,1,0,0,6,0,106,1,0,2,24,15,1,0,0,0
14,128,1,0,0,0,0,0,1,0,0,1,2,86,2,0,0,20,9,2,0,0,2
14,260,2,0,1,7,0,0,0,0,0,25,1,161,2,0,1,50,2,5,0,0,1
14,121,0,0,0,0,0,0,0,0,0,12,0,70,1,0,4,34,0,0,0,0,0
14,371,1,0,4,18,0,0,1,1,0,17,1,244,0,0,1,72,4,5,0,0,0
14,426,3,3,4,16,1,0,0,0,0,36,0,267,2,0,0,85,3,3,0,0,2
14,399,1,0,2,14,0,0,0,0,0,23,1,248,0,0,0,96,4,5,0,0,1
14,644,7,0,2,26,0,0,1,0,0,32,0,462,0,0,1,89,1,10,1,0,2
14,899,7,1,7,27,1,0,0,1,1,37,1,694,7,0,3,82,12,6,0,0,5
14,194,1,1,1,3,2,1,0,0,0,5,0,124,3,0,3,42,2,3,0,0,0
14,214,0,0,0,11,0,0,0,0,0,12,0,112,2,1,1,63,3,7,1,0,1
14,216,0,0,0,5,0,0,0,0,1,16,0,144,1,0,2,39,3,2,0,0,2
14,102,0,0,0,5,1,1,0,0,1,17,0,45,0,0,1,27,3,0,0,0,0
14,263,0,1,0,8,2,0,0,0,0,9,0,184,3,0,1,46,4,1,0,0,1
14,406,0,0,2,11,1,0,2,0,0,23,0,257,2,2,1,85,7,5,1,0,1
14,182,0,0,0,1,0,0,0,0,1,6,0,94,3,0,1,60,12,0,0,0,1
14,123,1,0,0,3,0,0,0,0,0,16,0,64,1,0,0,32,5,0,0,0,1
14,101,2,0,0,1,0,0,0,0,0,6,0,47,1,0,0,39,3,2,0,0,0
14,740,5,1,2,9,2,0,0,0,0,36,1,555,2,0,3,105,4,7,0,0,1
14,432,0,0,0,7,0,0,0,0,0,25,0,232,5,0,10,137,6,9,0,0,0
14,310,2,0,1,3,0,0,0,0,0,24,1,233,0,0,4,34,6,2,0,0,0
14,541,5,0,0,32,1,0,0,1,1,34,1,357,5,0,3,83,4,10,0,0,0
14,371,4,1,2,10,1,1,0,0,0,26,0,281,1,0,3,27,7,2,1,0,2
14,154,1,0,0,0,0,0,0,0,0,9,0,84,0,0,0,56,2,0,0,0,0
14,173,0,0,0,4,0,0,0,0,0,13,0,100,1,0,9,36,5,0,0,0,0
14,222,3,0,0,0,1,1,0,2,0,13,0,131,2,0,2,57,7,1,0,0,0
14,122,0,0,0,0,0,0,0,0,0,3,0,86,2,0,1,26,2,2,0,0,0
14,468,0,1,2,6,2,0,1,0,0,13,1,329,1,1,4,95,7,3,0,0,1
14,216,2,1,1,2,2,0,0,0,0,9,0,141,1,0,1,50,6,0,0,0,0
14,300,3,1,1,14,0,1,0,0,0,15,1,170,1,0,1,78,5,7,0,0,0
14,195,0,1,0,0,0,0,0,1,0,17,0,128,2,0,0,44,1,0,0,0,0
14,456,1,0,0,6,0,0,0,1,1,37,0,266,5,0,1,122,8,4,0,0,1
14,413,4,1,6,23,0,0,0,0,0,34,0,233,2,0,2,91,5,6,1,0,1
14,138,1,0,0,5,1,0,0,0,0,7,0,73,0,0,5,43,2,1,0,0,0
14,466,2,0,1,15,1,0,0,0,0,14,0,270,2,0,0,125,19,12,0,0,0
14,309,7,1,0,5,0,0,0,0,2,10,1,155,2,0,1,110,8,5,0,0,1
14,289,0,1,0,1,0,1,0,0,0,15,1,187,0,0,4,78,1,0,0,0,0
14,594,5,0,5,20,0,0,0,0,0,36,0,412,3,1,2,88,9,4,0,0,0
14,331,2,0,0,7,0,0,1,0,0,33,0,210,3,0,2,59,9,4,0,0,1
14,225,0,1,0,7,0,0,0,0,0,17,0,108,1,0,0,75,5,7,0,1,1
14,530,2,0,0,9,0,1,0,0,0,27,1,416,0,0,5,64,3,0,0,0,0
14,276,1,0,2,9,0,0,0,0,0,20,0,187,2,0,1,43,5,2,0,0,0
14,241,1,0,1,1,1,0,0,0,0,15,0,170,0,0,2,38,8,1,0,0,0
14,340,2,3,0,4,2,0,0,0,0,35,2,148,4,0,1,110,21,7,0,0,0
14,167,0,0,1,4,0,0,1,0,0,7,0,123,0,0,2,20,7,1,0,0,0
14,43,0,0,0,1,0,0,0,0,0,1,0,32,0,0,0,7,0,0,0,0,1
14,850,9,0,3,25,7,0,3,0,0,47,1,626,8,0,2,101,7,2,1,0,1
14,707,6,0,3,18,3,0,0,1,1,35,0,503,9,0,6,87,7,1,0,0,4
14,967,9,1,0,17,5,0,1,0,0,38,0,751,8,0,5,106,13,6,0,0,1
14,213,0,1,0,6,2,0,0,0,0,9,0,163,0,0,0,25,1,2,0,0,0
14,329,1,0,0,8,7,0,0,0,0,20,0,265,0,0,3,15,3,4,0,0,0
14,271,4,0,2,21,5,0,2,0,0,11,0,157,4,0,6,40,11,1,0,1,3
14,186,0,0,2,1,2,0,0,0,0,0,0,113,4,0,3,50,4,7,0,0,0
14,430,3,0,3,14,3,0,0,0,0,35,0,306,2,0,5,44,6,5,0,0,1
14,409,4,2,1,10,1,1,0,1,0,18,1,285,2,0,0,79,1,1,0,0,1
14,821,6,1,6,13,2,0,0,0,0,32,3,567,4,0,6,153,8,6,0,0,3
14,318,2,0,0,3,5,0,0,0,0,19,0,239,0,0,3,38,5,4,0,0,0
14,456,3,2,1,13,4,0,0,0,0,33,0,314,5,3,4,53,5,4,0,2,1
14,187,0,0,0,1,1,0,1,1,2,15,0,141,2,0,3,16,1,2,0,0,1
14,169,1,0,0,2,2,0,0,0,0,11,0,109,1,0,5,37,0,0,0,0,0
14,49,0,0,0,1,3,0,0,0,0,9,0,21,1,0,0,12,0,0,0,0,0
14,297,1,0,0,11,3,1,0,1,0,19,0,201,3,0,2,42,5,5,0,0,0
14,156,2,0,2,4,3,0,0,0,0,8,0,96,0,0,0,24,4,10,0,0,1
14,465,1,0,1,17,1,1,0,0,0,23,0,314,0,0,5,92,5,3,0,0,0
14,85,0,0,1,0,2,0,0,0,0,2,0,59,0,0,1,18,1,1,0,0,0
14,409,6,0,3,14,4,0,1,0,0,35,1,248,4,0,3,79,4,5,0,0,0
14,321,2,0,1,4,5,0,0,0,0,34,1,184,4,0,2,68,2,10,0,0,1
14,80,0,0,0,0,1,0,0,0,0,8,0,42,2,0,0,16,10,1,0,0,0
14,81,0,0,0,0,1,0,0,0,0,5,1,58,0,1,2,12,0,0,0,0,0
14,201,1,0,0,1,1,0,0,0,0,11,0,149,0,0,1,34,2,1,0,0,0
14,173,0,1,0,2,3,0,0,0,1,12,0,100,1,0,1,49,0,3,0,0,0
14,396,3,0,2,15,3,0,1,0,0,19,0,290,8,0,6,35,7,1,0,0,0
14,363,4,0,1,9,2,0,0,0,0,35,0,231,4,0,4,57,6,4,0,0,0
14,160,1,0,0,1,3,0,0,0,0,6,0,122,3,0,3,13,5,1,0,0,2
14,194,7,0,0,2,1,0,0,0,0,14,0,131,1,0,2,26,8,1,0,0,0
14,167,2,1,0,3,1,0,0,0,0,15,0,112,0,0,2,28,1,2,0,0,0
14,321,2,1,1,10,4,1,0,1,1,29,2,198,2,0,3,56,2,5,0,0,0
14,257,4,3,1,5,4,1,0,0,0,20,0,156,0,0,1,48,7,2,0,0,1
14,52,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,32,2,1,0,0,0
14,260,0,0,0,5,4,1,0,0,2,26,0,138,0,1,5,65,8,1,0,0,0
14,707,5,1,0,27,3,0,0,0,0,62,1,463,5,0,1,118,8,6,0,0,2
14,626,3,0,3,5,1,0,1,0,0,22,0,444,7,0,1,122,6,3,0,0,3
14,503,2,0,1,10,4,0,0,0,0,22,0,338,4,1,3,107,3,1,0,0,0
14,305,3,0,0,10,1,0,0,1,0,20,0,181,5,0,0,70,5,5,0,0,0
14,109,0,0,0,5,3,0,1,0,0,0,0,70,1,0,3,17,2,7,0,0,0
14,416,0,0,0,10,6,0,0,0,0,18,2,270,5,0,3,96,1,2,0,0,2
14,136,2,0,0,9,3,0,0,0,0,9,1,82,2,0,1,20,2,3,0,1,0
14,352,0,0,5,14,4,0,1,0,0,27,0,228,3,0,2,59,7,1,0,0,0
14,109,0,2,1,8,1,0,0,0,0,2,1,55,3,0,5,23,4,2,0,0,0
14,893,5,0,6,21,5,0,0,0,0,67,0,619,14,0,5,123,5,6,0,1,5
14,113,2,0,1,0,2,0,0,0,0,6,0,81,0,0,0,18,2,0,0,0,0
14,590,3,2,2,14,2,0,2,0,0,32,0,426,11,0,7,68,12,4,0,0,1
14,268,2,1,0,4,1,0,0,0,0,20,0,173,1,0,3,51,9,2,0,0,0
14,709,2,1,0,24,3,0,1,0,1,61,0,420,7,0,5,155,14,5,0,0,2
14,650,2,0,3,15,1,1,1,0,0,69,1,362,6,0,7,165,1,11,1,0,3
14,345,4,1,0,2,2,0,0,0,0,27,1,225,2,0,7,55,6,3,1,0,0
14,130,0,0,0,4,2,0,0,0,0,6,1,99,3,0,0,15,0,0,0,0,0
14,322,0,0,0,14,3,0,0,0,1,27,0,165,2,0,1,98,5,2,0,0,1
14,288,2,0,3,9,5,0,0,1,0,30,1,172,7,1,3,33,15,3,0,0,0
